track_id,track_name,artist_id,artist_name,album_id,album_name,album_release_date,release_date_precision,popularity,duration_ms,explicit,source,source_id
3t0ic4mkhvhamrKDkulB8v,Overdrive,246dkjvS1zLTtiykXe5h60,Post Malone,4zHb7PAazMdVXw2sOCNJ1V,Overdrive,2023-07-14,day,57,147679,False,artist,Post Malone
1QTNo6sCt8km4v3GyHRNlS,Fallin’ In Love,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,56,171185,False,artist,Post Malone
0fcq51a3gOI6gPvzc0YLsk,Wow. - Remix,246dkjvS1zLTtiykXe5h60,Post Malone,1Id3Zj9GMvi7dPj3u6cMNs,Wow. (Remix),2019-03-15,day,57,170053,True,artist,Post Malone
0KAzP1Rbp0Vz5pw8i1KDDI,Internet,246dkjvS1zLTtiykXe5h60,Post Malone,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,day,54,123386,True,artist,Post Malone
6p49tiDlXi6m9BD20P0z05,Hateful,246dkjvS1zLTtiykXe5h60,Post Malone,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,day,53,178160,True,artist,Post Malone
5BoOzegGrg5XFRR8UBDtkF,Broken Whiskey Glass,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,55,233813,True,artist,Post Malone
1QWmKmqhv5zcsS3v45FNl0,Cold,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,53,268933,True,artist,Post Malone
6V1TqJxtw3P0ouCKICvl9l,Novacandy,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,54,197287,True,artist,Post Malone
3FKj2zOWuAt8wbpv3F2h6b,What About Me (feat. Post Malone),55Aa2cqylxrFIXC767Z865,Lil Wayne,4ljsev5vUnwB2BUFAMvwwy,Tha Carter V (Deluxe),2020-09-25,day,48,216961,False,artist,Post Malone
7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),246dkjvS1zLTtiykXe5h60,Post Malone,6sjdohc8ouX9jHxIyqi6mi,Cooped Up,2022-05-12,day,58,185857,True,artist,Post Malone
5Ja2u1FPlVxrxeMWEa2dcn,When I’m Alone,246dkjvS1zLTtiykXe5h60,Post Malone,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,day,54,195110,False,artist,Post Malone
4mahloUW5K6KeGijwnMGDr,Sign Me Up,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,55,198937,True,artist,Post Malone
3uMO7jmdXxwSijvxNXDgE4,Overdrive,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,55,147679,False,artist,Post Malone
26EjM7ZMAnWOKPAuKNOX24,Laugh It Off,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,55,246503,True,artist,Post Malone
7k2nR2eTRVuzAMCXUj3HMv,Right About You,246dkjvS1zLTtiykXe5h60,Post Malone,4BbsHmXEghoPPevQjPnHXx,F-1 Trillion,2024-08-15,day,54,183046,False,artist,Post Malone
4IxeKzzxUSEgivgtbSbyIK,I Cannot Be (A Sadder Song) (with Gunna),246dkjvS1zLTtiykXe5h60,Post Malone,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,day,56,169824,True,artist,Post Malone
61jnrkPHpLumBf1kqGpRRt,Hit This Hard,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,54,249026,True,artist,Post Malone
1sqXfPaRD7npnH712RZQAF,Have The Heart (Feat. Dolly Parton),246dkjvS1zLTtiykXe5h60,Post Malone,4BbsHmXEghoPPevQjPnHXx,F-1 Trillion,2024-08-15,day,56,183333,False,artist,Post Malone
3pI3nzi2Y0Iyj1nATDOeQV,Mourning,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,56,147819,True,artist,Post Malone
1bSS3K3xpmizze5OsndqpF,Dial Drunk (with Post Malone),2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,6DintQ70OBS03zClxoMFFe,Dial Drunk (with Post Malone),2023-07-18,day,46,213817,False,artist,Post Malone
5woaU1FNkqCwg6WzWiQPW5,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",6cK3NBO6uP7hh0oyuVELFl,Saweetie,1aa1RxpukjEwAGbNdeV3Ft,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",2020-08-28,day,51,253568,True,artist,Post Malone
0LpiKjWMfZTkPPHonlM8nB,"Yours Truly, Austin Post",246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,55,219146,True,artist,Post Malone
4rhSYWoLaBbkQccjme9UOJ,Never Love You Again (Feat. Sierra Ferrell),246dkjvS1zLTtiykXe5h60,Post Malone,4BbsHmXEghoPPevQjPnHXx,F-1 Trillion,2024-08-15,day,55,186861,False,artist,Post Malone
0aMiATaLkj7ffT4W9Ng0TM,Wow.,246dkjvS1zLTtiykXe5h60,Post Malone,3xiq77UtnlDXfcRz5IJu20,Hollywood's Bleeding,2019-09-06,day,51,149533,False,artist,Post Malone
5ggbblU7Tn5hz3cDTTFXxS,Fortnight (feat. Post Malone),06HL4z0CvFAxyc27GXpf02,Taylor Swift,1d8W5sDOh6xY7y6UYp2rcg,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024-04-19,day,51,228965,False,artist,Post Malone
7jvtmQ3onpWeUm7dyFSSSc,Chemical,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,58,183410,True,artist,Post Malone
0p13WrwJyOU3SwoAlSa6O4,Losers (Feat. Jelly Roll),246dkjvS1zLTtiykXe5h60,Post Malone,06UB6o8Spyen4l4YHoGeXU,Losers,2024-08-15,day,59,209038,False,artist,Post Malone
20GrahbI4AzAOWxpYfDKkf,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,5kE2OAuUYGBqqzscqgBXXf,KHALED KHALED,2021-04-30,day,53,165366,True,artist,Post Malone
3AISCGqWZmb6UPxoYrXaA9,Better Now,246dkjvS1zLTtiykXe5h60,Post Malone,6A6weHMYzpMdFyLwCBCOiS,beerbongs & bentleys,2018-04-27,day,53,231266,False,artist,Post Malone
2cvOfKHOHgwQlLiuLKP2xR,Myself,246dkjvS1zLTtiykXe5h60,Post Malone,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,day,58,158120,True,artist,Post Malone
2BUTSRKPGRsyc9FnsC5Udd,Fortnight (feat. Post Malone) - Acoustic Version,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5IYMYmX28qpI6OEnQhdazX,Fortnight (Acoustic Version),2024-07-09,day,56,228965,False,artist,Post Malone
1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,55,224960,True,artist,Post Malone
1NvpO1o8SpkdH3txtJQQc7,Lemon Tree,246dkjvS1zLTtiykXe5h60,Post Malone,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,day,58,243486,True,artist,Post Malone
4ApqBh1Xnrpwx6EbhoUPgq,Ain’t How It Ends,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,58,201961,False,artist,Post Malone
0b89M5bonRIcsR781e4xGT,Dead At The Honky Tonk,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,59,213225,False,artist,Post Malone
19bX4zmC2zDben2ldhoRB3,rockstar,246dkjvS1zLTtiykXe5h60,Post Malone,6A6weHMYzpMdFyLwCBCOiS,beerbongs & bentleys,2018-04-27,day,55,218146,False,artist,Post Malone
5TXbpmu45IS8x0YPiUF1jy,Dial Drunk (with Post Malone),2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,3qBWNcWifNhUKJAWzswdJY,Stick Season (Forever),2024-02-09,day,52,213817,True,artist,Post Malone
7MTIDmToGs0I5Oue9V0CHl,Feel,246dkjvS1zLTtiykXe5h60,Post Malone,5s0rmjP8XOPhP6HhqOhuyC,Stoney (Deluxe),2016-12-09,day,57,197120,True,artist,Post Malone
1bLjm7Gqjbuv57OxZdhLrP,Congratulations,246dkjvS1zLTtiykXe5h60,Post Malone,2TbtBmA00IP0P1GpUqIaXS,Stoney (Deluxe),2016-12-09,day,53,220293,False,artist,Post Malone
1GXABqvCDvQ58wPbkNhhzh,Psycho,246dkjvS1zLTtiykXe5h60,Post Malone,6A6weHMYzpMdFyLwCBCOiS,beerbongs & bentleys,2018-04-27,day,55,221440,False,artist,Post Malone
4qtxILwBcAHEHbG7R0xF4r,Hold My Breath,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,50,208904,False,artist,Post Malone
150w1WjVxUWycZqTflcDAe,Goes Without Saying (Feat. Brad Paisley),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,212353,False,artist,Post Malone
65nOJMlffOn2mhgyCLl4eo,Guy For That (Feat. Luke Combs),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,164011,False,artist,Post Malone
1gartEVtdwerBS7LDybF2j,Nosedive (Feat. Lainey Wilson),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,192459,False,artist,Post Malone
4YAHUhyTzxbA5BkMTbvKqb,Yours,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,199438,False,artist,Post Malone
3vBTLInbHYx46zZZEpQx1C,Two Hearts,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,206753,False,artist,Post Malone
0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),246dkjvS1zLTtiykXe5h60,Post Malone,6trNtQUgC8cgbWcqoMYkOR,beerbongs & bentleys,2018-04-27,day,50,112013,False,artist,Post Malone
4kD3OqYqX2kJCUTEscRBxO,Joy,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,51,287428,False,artist,Post Malone
6wOmmoM5nyS6mOyzo9wDjC,Buyer Beware,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,51,173481,True,artist,Post Malone
7CCYpMwDe5eH5PRzJ6owTA,Devil I've Been (Feat. ERNEST),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,49,182924,False,artist,Post Malone
6xz2HtIi1xp4bMKeFJ3krV,Go To Hell,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,267330,True,artist,Post Malone
1BLk8GO0IOT6GlRvmLIM0d,Hide My Gun (Feat. HARDY),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,49,220479,True,artist,Post Malone
4fe6BhZYJJw7XRZk6muwzm,Back To Texas,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,50,167833,False,artist,Post Malone
2jl6rKH9qQsCgmeDytere3,Have The Heart (Feat. Dolly Parton),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,49,183333,False,artist,Post Malone
6REbB4VXol3q3iiCjvojL5,Burning Man,4olE3I5QU0dvSR7LIpqTXc,WATT,6qarDmB5GzLM0JLOgFVL0a,Burning Man,2017-01-18,day,48,197506,True,artist,Post Malone
4l1naE7FrhvBrEkNjtGbSB,M-E-X-I-C-O (Feat. Billy Strings),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,48,155928,False,artist,Post Malone
6H5VHVg9TIiX2HFbBhD1aw,Never Love You Again (Feat. Sierra Ferrell),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,48,186861,False,artist,Post Malone
5YpGtgrW64ZerAxtxqh0w2,Right About You,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,48,183046,False,artist,Post Malone
4qzEjmuz380jeiBJp31oDY,Chemical,246dkjvS1zLTtiykXe5h60,Post Malone,6NoH5RUtjoh6ae2lJ9gWfq,Chemical,2023-04-14,day,51,184004,False,artist,Post Malone
5oJw81e2Tzr2rC0lHXnDPb,Speedometer,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,51,162103,False,artist,Post Malone
4wdZdkEugVVorAfzqRqC6N,Candy Paint,246dkjvS1zLTtiykXe5h60,Post Malone,2FoY0AdBnIYxOH7Z2arD89,The Fate of the Furious: The Album,2017-04-14,day,43,229053,True,artist,Post Malone
373nrXuYab2ryFwNjHDLxZ,Something Real,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,48,205287,True,artist,Post Malone
5NsdWdkHR3AScw6EKj51CA,Mourning,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,48,147819,True,artist,Post Malone
0lZZebcSfJdm5LhDRtE0jx,Chemical,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,50,183410,True,artist,Post Malone
7x9nXsowok1JszkVztI5NI,Writing on the Wall (feat. Post Malone & Cardi B),6vXTefBL93Dj5IqAWq6OTv,French Montana,2ZoLcA4NMOjJGFKeANgNpF,Writing on the Wall (feat. Post Malone & Cardi B),2019-09-27,day,50,201270,True,artist,Post Malone
7MzbSTn0EYOgLPD77gBpbW,Missin’ You Like This (Feat. Luke Combs),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,222781,False,artist,Post Malone
4MTuL20LF3pWebeJbcNh7p,Don't Understand,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,51,183379,False,artist,Post Malone
4bwUcvcJKDIOQJJt426nJG,Fortnight (feat. Post Malone),06HL4z0CvFAxyc27GXpf02,Taylor Swift,3f6e4wXxxi4ahqWsSU7OpT,THE TORTURED POETS DEPARTMENT,2024-04-18,day,44,228965,False,artist,Post Malone
4Rq2BMG5VWMhb2whSx8bf4,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,4JS5yC6k5oNfbzy2FexLBU,Tommy Lee (feat. SAINt JHN & Post Malone) [Remix],2020-08-28,day,45,230488,True,artist,Post Malone
5mPdM1UDdAcnmJ41KjJb9H,I Ain't Comin' Back (feat. Post Malone),4oUHIQIBe0LHzYfvXNW4QM,Morgan Wallen,1o844O5I0qVpZKiePtIGcF,I’m The Problem,2025-05-16,day,42,175271,False,artist,Post Malone
5OxrXYZ7f57OH0tvyPFNCr,Brother (with Post Malone & YoungBoy Never Broke Again),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,06rRa3eyiFxfI8OnyRU4lG,Brother,2025-08-29,day,45,217498,False,artist,Post Malone
6lTLgWznUomxzmQpkqGPdF,What About Me (feat. Post Malone),55Aa2cqylxrFIXC767Z865,Lil Wayne,7pF6wc46cfpWuBaiURj5OD,What About Me,2018-11-10,day,41,216961,False,artist,Post Malone
3G8syjk315Wb6f3mG3rgC1,Killed A Man,246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,52,185608,False,artist,Post Malone
6cIYFBwTv4JGpX7wOk5VIu,Goodbyes (feat. Young Thug),246dkjvS1zLTtiykXe5h60,Post Malone,3xiq77UtnlDXfcRz5IJu20,Hollywood's Bleeding,2019-09-06,day,50,174840,False,artist,Post Malone
7x3lbhchD4MeSflqqMl5AN,Losers (Feat. Jelly Roll),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,209038,False,artist,Post Malone
6Sjg6cp8yXtKX5DrcEl7HV,Landmine,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,52,184607,False,artist,Post Malone
0ClXCMqM8JPf6RkW0lR73g,I Fall Apart,246dkjvS1zLTtiykXe5h60,Post Malone,2TbtBmA00IP0P1GpUqIaXS,Stoney (Deluxe),2016-12-09,day,46,223346,False,artist,Post Malone
5JNdWvUQz88ReuMRhbt2a7,Pour Me A Drink (Feat. Blake Shelton),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,195122,False,artist,Post Malone
2PoE4L4YsgxtCgqBogKc5c,I Had Some Help (Feat. Morgan Wallen),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,178205,True,artist,Post Malone
3ZcJaN63FKEMxDWWPefsiW,Socialite,246dkjvS1zLTtiykXe5h60,Post Malone,6r1lh7fHMB499vGKtIyJLy,AUSTIN,2023-07-28,day,52,199021,True,artist,Post Malone
5QCOS7bwiz2i3jQqB8KZGS,Finer Things (Feat. Hank Williams Jr.),246dkjvS1zLTtiykXe5h60,Post Malone,4f2G7uAWqzpOPwEfCDV87A,F-1 Trillion: Long Bed,2024-08-16,day,51,185533,False,artist,Post Malone
6R9c642Hs3tOdLowjYaWt2,Love/Hate Letter To Alcohol (with Fleet Foxes),246dkjvS1zLTtiykXe5h60,Post Malone,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,day,52,183816,True,artist,Post Malone
112EmZwJNonJymivU3KOVl,What You Say (feat. Post Malone & The Kid LAROI),7wlFDEWiM5OoIAt8RSli8b,YoungBoy Never Broke Again,6mS81Go5P5wQKoybVT68NW,Don't Try This At Home,2023-04-21,day,44,243399,True,artist,Post Malone
1jJvopaIseWJor5ko3Q5AG,White Iverson,246dkjvS1zLTtiykXe5h60,Post Malone,16XHoXcTPdm7CczEvLNlMP,Stoney (Complete Edition),2016-12-09,day,48,256532,True,artist,Post Malone
412T6mM56Fsjm8y0xYGWtO,White Iverson,246dkjvS1zLTtiykXe5h60,Post Malone,2TbtBmA00IP0P1GpUqIaXS,Stoney (Deluxe),2016-12-09,day,46,256532,False,artist,Post Malone
3k4QmEFuzlnhgxT3qstcir,Take What You Want (feat. Ozzy Osbourne & Travis Scott),246dkjvS1zLTtiykXe5h60,Post Malone,2x2cG56QicVfymWnRF0Nmj,Ordinary Man,2020-02-21,day,52,230733,False,artist,Post Malone
0StmYC06yWLxe15Jrkj33m,Overdrive,246dkjvS1zLTtiykXe5h60,Post Malone,1nKIHlqMCuwkO19LEOHF5x,The Diamond Collection (Deluxe),2023-04-21,day,52,147679,False,artist,Post Malone
1SbhGBqvszQ9h0P7bOM79z,Mourning,246dkjvS1zLTtiykXe5h60,Post Malone,0HeDKsZqyskYWkoHmXObsv,The Diamond Collection (Deluxe),2023-04-21,day,52,147819,True,artist,Post Malone
0wt9RjddODlWDetpuaXfRK,"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce]",246dkjvS1zLTtiykXe5h60,Post Malone,3pOj4mmxL5MUwR1IR8LPzL,Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture),2019-02-22,day,55,210000,False,artist,Post Malone
7dbka99KTWke5o9hRp0JoB,Sunflower - Spider-Man: Into the Spider-Verse,246dkjvS1zLTtiykXe5h60,Post Malone,3pOj4mmxL5MUwR1IR8LPzL,Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture),2019-02-22,day,54,158040,False,artist,Post Malone
7kRI1XVHoJADTCGXJTyZvw,M-E-X-I-C-O (Feat. Billy Strings),246dkjvS1zLTtiykXe5h60,Post Malone,5jjKMSC5svSRc5Y4xZdKH8,M-E-X-I-C-O,2024-08-15,day,45,155928,False,artist,Post Malone
1syRhE7HRKfMu24bgBIRPT,I Don't Know How To Say Goodbye (Bang Bang Boom Boom),2sxmKe3CUrWnx7eoXMhOlW,Dwight Yoakam,4qeMOx94PKBKg5J1XGTvF7,I Don't Know How To Say Goodbye (Bang Bang Boom Boom),2024-09-06,day,42,206946,False,artist,Post Malone
2uoUmwEy9kSi1gp285zdsS,I Cannot Be (A Sadder Song) (with Gunna),246dkjvS1zLTtiykXe5h60,Post Malone,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,day,44,169824,True,artist,Post Malone
0UGyZR7RmVoYT0DBJCxTPy,One Right Now (with The Weeknd),246dkjvS1zLTtiykXe5h60,Post Malone,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,day,44,192721,True,artist,Post Malone
07MXbWeFj8wrdLVvLCnzWw,Speedometer,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,45,162103,False,artist,Post Malone
2YK01AIIWuywG24gsbuizE,Congratulations - Remix,246dkjvS1zLTtiykXe5h60,Post Malone,3oeiU8nG5eDm5YPpDvK6eS,Congratulations (Remix),2017-06-16,day,45,284133,True,artist,Post Malone
3OogrVjXh87InQTgerA5VL,Feeling Whitney,246dkjvS1zLTtiykXe5h60,Post Malone,16XHoXcTPdm7CczEvLNlMP,Stoney (Complete Edition),2016-12-09,day,41,257265,True,artist,Post Malone
6nLUacmejwxurxcknrSWFG,California Sober (Feat. Chris Stapleton),246dkjvS1zLTtiykXe5h60,Post Malone,75lI4JQh8ULt7OwPe5iZLl,California Sober,2024-08-15,day,42,204411,True,artist,Post Malone
2mecYcpCQOoFtkRbtDiGg0,Wasting Angels (with The Kid LAROI),246dkjvS1zLTtiykXe5h60,Post Malone,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,day,44,243158,False,artist,Post Malone
1UdagWdhnDqK9a0aWQpReY,Laugh It Off,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,45,246503,True,artist,Post Malone
1ijAeZBinhAVyaD86aNWJM,Nosedive (Feat. Lainey Wilson),246dkjvS1zLTtiykXe5h60,Post Malone,4KMnsIaZJSBBrGhKf9f49t,Nosedive,2024-08-15,day,42,192459,False,artist,Post Malone
37MvrBi4UHnb1BjRVTysWm,Socialite,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,44,199021,True,artist,Post Malone
3UP4tYlgEes6TajBXh8faH,Ball For Me,246dkjvS1zLTtiykXe5h60,Post Malone,6A6weHMYzpMdFyLwCBCOiS,beerbongs & bentleys,2018-04-27,day,39,206266,False,artist,Post Malone
72khpWnaVccMIEfJNLbzf4,Don't Understand,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,45,183379,False,artist,Post Malone
4Y7NbVUUl0zGSboRGX85Cu,Wrong Ones (Feat. Tim McGraw),246dkjvS1zLTtiykXe5h60,Post Malone,3X1rxO0ip8kebeVL03SgHD,Wrong Ones,2024-08-15,day,41,195822,True,artist,Post Malone
3mrE0pFzyIQqFs3cMUimY4,Circles - Instrumental,246dkjvS1zLTtiykXe5h60,Post Malone,0AnHDJVP2eBnPPLtguO6gq,Circles (Instrumental),2019-09-04,day,43,214693,False,artist,Post Malone
6Tb8Fse6LfJ0CRZVlNjHF5,Jackie Chan,0bdJZl7TDeiymDYzMJnVh2,Preme,5jp7IiLD8lRVVmf8gfeHOV,Light Of Day,2018-05-04,day,44,223173,True,artist,Post Malone
11aNnE6AFyuYbk4bSlHKFO,Cooped Up (with Roddy Ricch),246dkjvS1zLTtiykXe5h60,Post Malone,6clCHFOEINamO4FKR5s2h4,Cooped Up,2022-05-12,day,44,185857,False,artist,Post Malone
4wDGADdtM4Y9BYl8THgaFr,Tommy Lee (feat. Post Malone) - Tommy Lee Remix,1MXZ0hsGic96dWRDKwAwdr,Tyla Yaweh,7EHWIpMMDRMNF6dDnjlM9s,Tommy Lee (feat. Post Malone) [Tommy Lee Remix],2020-07-10,day,40,231437,True,artist,Post Malone
1UEgWCAt578XMHXBOMnxKx,Hide My Gun (Feat. HARDY),246dkjvS1zLTtiykXe5h60,Post Malone,0FkN8aOrO8jpnzKEtcqetD,Hide My Gun,2024-08-15,day,43,220479,True,artist,Post Malone
1OY8QeQGKJLfEYtl6zfWZT,Life's A Mess II (with Clever & Post Malone),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,3aOjFnLFyskZUtBsrOvfIc,Life’s A Mess II (with Clever & Post Malone),2021-03-05,day,42,206720,False,artist,Post Malone
35PZZmwJIEvwfI4z1nMXRI,Sign Me Up,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,46,198937,True,artist,Post Malone
5WedFiLoUyE1e9d5JpxMFl,Reputation,246dkjvS1zLTtiykXe5h60,Post Malone,50MzJhO0pMjTsfpeOmZ1so,Twelve Carat Toothache (Deluxe),2022-06-07,day,46,248177,True,artist,Post Malone
38qzuxvgmEEtlKIE9jDJWK,Texas Tea,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,45,139360,True,artist,Post Malone
1jekKGHnTIFpOIVRzlbJOW,Enough Is Enough,246dkjvS1zLTtiykXe5h60,Post Malone,1F9LY06gadScF4g3g3BrDC,AUSTIN (Bonus),2023-08-02,day,46,165175,True,artist,Post Malone
1FgeMZNBdKqpShB0MnLzZh,Cooped Up / Return Of The Mack,246dkjvS1zLTtiykXe5h60,Post Malone,3eTnCS8HnTm878b8BGiE6G,Cooped Up / Return Of The Mack,2022-10-21,day,43,126800,False,artist,Post Malone
